,0,1,2
654,Mon Apr 12 02:28:37 +0000 2021,1381434048241758208,"rt @sugacology: 🗓   bts upcoming schedule

• april 17 ㅡ bangbangcon 2021
• april 23 ㅡ tokopedia special
• may ㅡ bts comeback
• may 24 ㅡ bil…"
655,Mon Apr 12 02:28:37 +0000 2021,1381434049181454337,"jeffrey brown: when did you start playing the french horn?

gabrielle giffords: i was 13 years old.

jeffrey brown:… https://t.co/6uzhpylssr"
656,Mon Apr 12 02:28:37 +0000 2021,1381434049344987137,is u wit me or what? https://t.co/tslzobcm4k
657,Mon Apr 12 02:28:37 +0000 2021,1381434049596682241,"rt @billboardbelift: engenes, join us later as we begin our en— stream week at 4pm kst, with a spotify playlist tailored for #heeseung!

pa…"
658,Mon Apr 12 02:28:38 +0000 2021,1381434050271920128,"rt @grandestreaming: .@arianagrande’s “no tears left to cry” music video has surpassed 999m views on youtube, it is less than 800k away fro…"
659,Mon Apr 12 02:28:38 +0000 2021,1381434051010105348,i am on board my sister k music video for alive what i would love two see a music video for alive please 🙏 my siste… https://t.co/zmxlzm6kgg
660,Mon Apr 12 02:28:38 +0000 2021,1381434051010068484,"rt @m_vikramreddy: a small edit from my side😊
lovely lyrics❤️😍❤️,,,
loved it sir!! @ramjowrites❤️
music credits:@musicthaman❤️
#vakeelsaab…"
661,Mon Apr 12 02:28:38 +0000 2021,1381434051517505536,nowplaying☞https://t.co/mozyqfpiwa #nowplaying
662,Mon Apr 12 02:28:38 +0000 2021,1381434051945455619,rt @dbcxptures: maybe i’m getting old but i genuinely don’t understand how people listen to this type of music.
663,Mon Apr 12 02:28:38 +0000 2021,1381434052079542278,"rt @billboardbelift: engenes, join us later as we begin our en— stream week at 4pm kst, with a spotify playlist tailored for #heeseung!

pa…"
664,Mon Apr 12 02:28:38 +0000 2021,1381434052679467013,rt @1chaii: @ artists and producers yall gotta learn to separate your ego and sense of self from your music you look stupid as fuck acting…
665,Mon Apr 12 02:28:38 +0000 2021,1381434053136543748,"@oasisrsv2 @weareoneexo 84. happy birthday sehun

https://t.co/tjjmznwogj
#exo @weareoneexo #sehun 
#happysehunday"
666,Mon Apr 12 02:28:38 +0000 2021,1381434053476278273,"rt @spotify_data: most streamed artists on spotify in 2020:

#1 @sanbenito 9.7b
#2 @juiceworlddd 7.31b
#3 @drake 7.26b
#4 @jbalvin 7.21b
#5…"
667,Mon Apr 12 02:28:38 +0000 2021,1381434053769957381,"‘ma rainey’s black bottom,’ ‘promising young woman’ and ‘soul’ triumph at guild of music supervisors awards https://t.co/ow53eyqqhg"
668,Mon Apr 12 02:28:38 +0000 2021,1381434053958766602,rt @gfrd_onspotify: .@gfrdofficial’s “回:walpurgis night” has surpassed 70 million streams on spotify. it’s their 1st album to reach this ma…
669,Mon Apr 12 02:28:38 +0000 2021,1381434054059393030,rt @baddietitan: beyonce was not playing around on check on it. https://t.co/uknkwy5rml
670,Mon Apr 12 02:28:39 +0000 2021,1381434054411657221,"rt @harigaddigopula: a small edit from my side😊
lovely lyrics❤️😍❤️,,,
loved it sir!! @ramjowrites❤️
music credits:@musicthaman❤️
#vakeelsaa…"
671,Mon Apr 12 02:28:39 +0000 2021,1381434054529097728,rt @joey_sasso: my life consists of driving around listening to music and losing myself in my imagination about everything i hope to accomp…
672,Mon Apr 12 02:28:39 +0000 2021,1381434054608875524,rt @marlo_davinci: stop lying to y’all boyfriends! y’all know their music is trash🗣 tell them niggas the truth
673,Mon Apr 12 02:28:39 +0000 2021,1381434054554181632,"rt @nek_jj: &gt; stanworld
&gt; fanplus
&gt; idolpick [2]
&gt; streaming - spotify and yt
&gt; myx
&gt; radio request.

anlakas'tin
#perfect10countdown what?…"
674,Mon Apr 12 02:28:39 +0000 2021,1381434054600400900,"rt @solid_hooligans: let's continue streaming!
“leave the door open"" by @silksonic @brunomars @andersonpaak is available  on all digital pl…"
675,Mon Apr 12 02:28:39 +0000 2021,1381434054931836936,"""first nations storytellers given pathway to podcasts through spotify sound up"" - bandt https://t.co/4tvvotqebh"
676,Mon Apr 12 02:28:39 +0000 2021,1381434055015735299,"rt @multiclothingbr: here’s a single for you…
""my slice"" by @mikemulti
@multiclothingbr 
#spotify #artist #listentothis #myslice #musiclife…"
677,Mon Apr 12 02:28:39 +0000 2021,1381434055351279619,"quincy jones, maureen crowe honored at guild of music supervisors awards https://t.co/3mqjsgrwpq"
678,Mon Apr 12 02:28:39 +0000 2021,1381434055464415234,"rt @alessaandreadis: like me, many of you follow shimon for his great music trivia. his account was suspended and you can re-follow him her…"
679,Mon Apr 12 02:28:39 +0000 2021,1381434055825166340,"rt @lwtchallenge: don’t forget to stream while you vote! 

i vote #louies for #bestfanarmy in the #iheartawards 

https://t.co/oge1acwtbr"
680,Mon Apr 12 02:28:39 +0000 2021,1381434056059940867,"rt @dadeuthannie: hitorijanai mv might also be released earlier than the said release date~ around this week, this always happens with thei…"
681,Mon Apr 12 02:28:39 +0000 2021,1381434056236277761,@angry_ohio he’s anti mask anti vax.  maybe the trumper part is exaggerated but he has a reputation of music genius… https://t.co/tavjzgjvwu
682,Mon Apr 12 02:28:39 +0000 2021,1381434056013983744,"new 'puma campaign' tribute: lauren london's ""forever stronger"" honors nipsey hussle! https://t.co/fwubvhljvt… https://t.co/fced1lknkr"
683,Mon Apr 12 02:28:39 +0000 2021,1381434056135602181,this is music now unspeakable - greybeard via @imperativemusic on https://t.co/juqalm1tfu https://t.co/hoqbaq8kvt
684,Mon Apr 12 02:28:39 +0000 2021,1381434057217732608,"rt @kyhfanunion: ⭐️20210412 theswoonnetflix ig update⭐️

we see halos around our oppas too 😇 (with angelic music to match)

please like and…"
685,Mon Apr 12 02:28:39 +0000 2021,1381434057440030720,are u kidding me rn  https://t.co/tik6kgdw91
686,Mon Apr 12 02:28:39 +0000 2021,1381434058337554437,"rt @hazidz: blueberry eyes is less than 500k streams away from surpassing 100m

https://t.co/mo9kaxkw47"
687,Mon Apr 12 02:28:40 +0000 2021,1381434058681556992,"rt @votewithami: [📈 rate] 

⏰ overall estimate 

🏆: best music video — iheart awards

1. bts - 4.8m

2.         - 2.2m 

⚠️ let’s continue…"
688,Mon Apr 12 02:28:40 +0000 2021,1381434059075723265,"""running"" on #awa
 https://t.co/kst2acs83s #music　#音楽　#awa_music"
689,Mon Apr 12 02:28:40 +0000 2021,1381434059189055488,"rt @teumeonspotify: currently treasure is last year's rookie group with the most monthly listeners but every day they keep going down, if w…"
690,Mon Apr 12 02:28:40 +0000 2021,1381434059314749440,"rt @premiumxhsb: #entertainmentprems 

grab yours guys🥰

🏷 murang netflix, iflix, disney plus, viu, spotify, apple music, chegg, mathway, q…"
691,Mon Apr 12 02:28:40 +0000 2021,1381434060220760065,"rt @joyannreid: “dig if you will, the picture...” an opening script line i never expected to hear from an anchor on 60 minutes. but we’re g…"
692,Mon Apr 12 02:28:40 +0000 2021,1381434059520417792,"music: re:start
source: chaos;child (visual novel)
composition: takeshi abo

link: https://t.co/2ktu0mymaq https://t.co/jx6iwnqgu8"
693,Mon Apr 12 02:28:40 +0000 2021,1381434060917063693,rt @metalgearobama: @aocummies you followed me because i replied saying bladee is music for guys who threaten to kill themselves when girls…
694,Mon Apr 12 02:28:40 +0000 2021,1381434060917108747,rose😢😢 https://t.co/rfhtt9qb1u
695,Mon Apr 12 02:28:40 +0000 2021,1381434061676249090,"rt @sehunownsme: name: vivi
breed: bichon frisè
birth date: june 2, 2015
personality: he likes people but he hates (other) dogs, prince-lik…"
696,Mon Apr 12 02:28:40 +0000 2021,1381434062171213824,@chatterboxmyles she's still making music dumbass
697,Mon Apr 12 02:28:40 +0000 2021,1381434062208790530,"rt @shinpremiums_: hello, are you looking for cheap and affordable premium accounts? dm us now to avail and also we we're looking for activ…"
698,Mon Apr 12 02:28:40 +0000 2021,1381434062502518784,"rt @ciara: i remember witnessing you perform and being deeply inspired. your delivery in your music was rare! your tone, your cadence, ever…"
699,Mon Apr 12 02:28:41 +0000 2021,1381434063207141380,"rt @chartdata: .@bts_twt's ""film out"" rises to #1 on the global youtube music video chart with 53.1 million views, up 265%."
700,Mon Apr 12 02:28:41 +0000 2021,1381434063420977153,doin music be funny cuz a lot of ppl hit me behind the scenes and i can’t tell if they legit or not so i blow it of… https://t.co/tmvxttumnd
701,Mon Apr 12 02:28:41 +0000 2021,1381434064025100288,"@functionkiss it's really cool, listen to it as soon as possible

https://t.co/gcxlcmsosl"
702,Mon Apr 12 02:28:41 +0000 2021,1381434064310202370,"rt @_nayalovato: my life                           demi lovato and
                                          her music https://t.co/kqxyzad…"
703,Mon Apr 12 02:28:41 +0000 2021,1381434064268234759,"ayyyeeee hard as fuck!!! whoa!!!

https://t.co/iyntsujkbk"
704,Mon Apr 12 02:28:41 +0000 2021,1381434064985600003,"rt @sdgrumbine: here’s an episode for you… the pecora files: it's theft episode of the new untouchables
https://t.co/sy2jaqdwjz"
705,Mon Apr 12 02:28:42 +0000 2021,1381434066973646851,"rt @kshowanalysis: 🍀 210416 &lt;music bank&gt; final

#iu &lt;lilac&gt; (75%)
#bravegirls &lt;rollin'&gt; (25%)

the winner will be dependent on the differen…"
706,Mon Apr 12 02:28:42 +0000 2021,1381434067074179072,"here’s a song for you… binibini by zack tabudlo
https://t.co/oc40uwag3d"
707,Mon Apr 12 02:28:42 +0000 2021,1381434067346935812,"wanting a clc b side now so badly... in the meantime, jamming to i need u is close enough 😭 https://t.co/vv6oo50yjk"
708,Mon Apr 12 02:28:42 +0000 2021,1381434068538122247,@_primarina george's ringtone is the pokemon gym music for swsh 👀
709,Mon Apr 12 02:28:42 +0000 2021,1381434068680646656,"rt @blinkvotingpage: [📣 iheart radio ]

blinks, can we get 250 retweet and 250 replies for best music video? 
 
i vote #howyoulikethat for…"
710,Mon Apr 12 02:28:42 +0000 2021,1381434068693262337,"@akubilaa_ disini ready kak @est3oo5 😸

🐾 netflix spotify youtube get contact wetv vsco viu canva apple music premi… https://t.co/jykfeteivq"
711,Mon Apr 12 02:28:42 +0000 2021,1381434070022778882,"rt @votingteamsb19: a'tintion:

sb19 is nominated in 2 categories on idolpick and it will end both on april 18, 11pm pst.

please keep voti…"
712,Mon Apr 12 02:28:42 +0000 2021,1381434070392057859,itching to play music again
713,Mon Apr 12 02:28:42 +0000 2021,1381434070404530176,rt @gubi: all i do is b pretty and listen to music
714,Mon Apr 12 02:28:42 +0000 2021,1381434070316552192,great job ava ! now you have to pick the songs that will make the t.v  audience want  to start talking how great yo… https://t.co/xbxsk6s4qb
715,Mon Apr 12 02:28:42 +0000 2021,1381434070043918339,always greatest hits. now playing can't get you off my mind - lenny kravitz the music don't stop on… https://t.co/04xgdspnmy
716,Mon Apr 12 02:28:43 +0000 2021,1381434071415414785,"rt @thefrogkiller: what these fuuls don't understand is 1 local hate on wizkid is 1000 likes internationally, his music is giving so many p…"
717,Mon Apr 12 02:28:43 +0000 2021,1381434072212283395,"rt @armaanmalik22: the prod on this track is so fire 🔥 

https://t.co/yyh7c42kvp"
718,Mon Apr 12 02:28:43 +0000 2021,1381434072346464258,rt @agustdidas: as a chart acc please do better in researching before spreading misinformation as you're discrediting an artist. https://t.…
719,Mon Apr 12 02:28:43 +0000 2021,1381434072631742466,listen now we playing for the streetz nasty (clean) by dababy ft ashanti &amp; megan thee stallion stay tuned in @… https://t.co/rgxgvufimx
720,Mon Apr 12 02:28:43 +0000 2021,1381434073474736129,music picks my mood for the whole day
721,Mon Apr 12 02:28:43 +0000 2021,1381434073709568001,🏷️ netflix spotify viu iflix youtube mathway gammarly coursehero chegg picsart ml dias diamonds valorant points lea… https://t.co/yzjqdolndl
722,Mon Apr 12 02:28:43 +0000 2021,1381434073860644869,"rt @chartdrew: itunes worldwide — albums

#5. “justice” — @justinbieber (+8) *peak #1 for 6 days* https://t.co/ueiixyxxma"
723,Mon Apr 12 02:28:43 +0000 2021,1381434074133372934,avr has been tracking nicky jam stats on 278 for the last 30 days! https://t.co/nsp6e3l2ye #music #stats #socialmedia
724,Mon Apr 12 02:28:43 +0000 2021,1381434074619727873,"rt @enhypen_charts: join with us for a spotify streaming party today at 16:00 kst.

@enhypen_members @enhypen #enhypen #엔하이픈"
725,Mon Apr 12 02:28:44 +0000 2021,1381434075538333696,rt @jasonisbell: even if you’re fully vaccinated the cdc advises against tweeting i love your music but
726,Mon Apr 12 02:28:44 +0000 2021,1381434076746366985,"rt @lorianne108: caress me like your guitar, running your fingers up and down while making sweet music strumming the strings."
727,Mon Apr 12 02:28:44 +0000 2021,1381434077069389826,rt @catchmekarmaa: possible music video for alive in the works before summer 😏
728,Mon Apr 12 02:28:44 +0000 2021,1381434077643870212,"rt @im_jammed: according to sm ent., nct dream's first full album '맛 (hot sauce)' will be released on may 10th.

this album contains a tota…"
729,Mon Apr 12 02:28:44 +0000 2021,1381434077929070596,the designation honors districts that demonstrate outstanding achievement in providing music access and education t… https://t.co/bcmogzu697
730,Mon Apr 12 02:28:44 +0000 2021,1381434078159798276,rt @sweetenedleigh: the only new versions of old music i want is a continuation of lm5 and salute. lord let us be free from the confetti era
731,Mon Apr 12 02:28:44 +0000 2021,1381434078684016641,rt @atin_hkofcl: sb19 has been nominated on @idolpick_vote best music of march. the 2nd bb ads that we need to win. let's get this a'tin.…
732,Mon Apr 12 02:28:44 +0000 2021,1381434078881181696,rt @progrockdotcom: nowplaying transatlantic - a man can feel - (2009) the whirlwind @transatlantic99 on https://t.co/uxdx3rnthy #progrock…
733,Mon Apr 12 02:28:44 +0000 2021,1381434079363620867,"@beemcbee1 listen, artist i've loved all my life, i would really like to listen to your new music...just...not thro… https://t.co/bbhguhvq3g"
734,Mon Apr 12 02:28:45 +0000 2021,1381434079774564354,"rt @sugacology: 🗓   bts upcoming schedule

• april 17 ㅡ bangbangcon 2021
• april 23 ㅡ tokopedia special
• may ㅡ bts comeback
• may 24 ㅡ bil…"
735,Mon Apr 12 02:28:45 +0000 2021,1381434080236036097,kingggggggggggggg
736,Mon Apr 12 02:28:45 +0000 2021,1381434080642797571,"rt @shinpremiums_: hello, are you looking for cheap and affordable premium accounts? dm us now to avail and also we we're looking for activ…"
737,Mon Apr 12 02:28:45 +0000 2021,1381434081137856512,"@taojonesing @deesnider i have limits. i honestly hate cookie monster vocals, and it is a huge turnoff. i do make s… https://t.co/lwk3zhro8p"
738,Mon Apr 12 02:28:45 +0000 2021,1381434081326424067,"rt @spotify_data: most streamed artists on spotify in 2020:

#1 @sanbenito 9.7b
#2 @juiceworlddd 7.31b
#3 @drake 7.26b
#4 @jbalvin 7.21b
#5…"
739,Mon Apr 12 02:28:45 +0000 2021,1381434081146245121,get in loser we’re finding new music https://t.co/qg7ipdzckq
740,Mon Apr 12 02:28:45 +0000 2021,1381434081825628160,"rt @hammie_yuyu: let's vote for krist on tpop chart (march 12 - march 18)

1. streaming mv on youtube (60%)
https://t.co/ar5cmq6ypb
2. stre…"
741,Mon Apr 12 02:28:45 +0000 2021,1381434081959948289,truly a moment. margiela forever. https://t.co/ig8nitswyg
742,Mon Apr 12 02:28:45 +0000 2021,1381434082802851840,"rt @votingteamsb19: a'tintion:

sb19 is nominated in 2 categories on idolpick and it will end both on april 18, 11pm pst.

please keep voti…"
743,Mon Apr 12 02:28:45 +0000 2021,1381434083113365506,awesome live performance of @rhearipley_wwe's entrance music by @ash_costello of @nydrock!!! 🤘❤🖤🤘 #wrestlemania #wwerawwomenschampionship
744,Mon Apr 12 02:28:45 +0000 2021,1381434083297914882,"rt @billboardbelift: engenes, join us later as we begin our en— stream week at 4pm kst, with a spotify playlist tailored for #heeseung!

pa…"
745,Mon Apr 12 02:28:45 +0000 2021,1381434083625033732,"rt @toxicsoul77: i got fiiive on it! god i loved the #usmovie! it somehow made pop music scary and i love it!

https://t.co/ajp9w4qvmt http…"
746,Mon Apr 12 02:28:46 +0000 2021,1381434084409311234,"rt @votewithami: [📈 rate] 

⏰ overall estimate 

🏆: best music video — iheart awards

1. bts - 4.8m

2.         - 2.2m 

⚠️ let’s continue…"
747,Mon Apr 12 02:28:46 +0000 2021,1381434085197815811,"@attykjnn vote on website 

vote here
website: https://t.co/fpwes8y7yx

vote hylt for best music video &amp; best fan a… https://t.co/ubgdzwpo3k"
748,Mon Apr 12 02:28:46 +0000 2021,1381434085634158597,"@michaelawst alright, i’m down with that. i am very selective about which cases i play music. for intense or stress… https://t.co/4tl7b8vox4"
749,Mon Apr 12 02:28:46 +0000 2021,1381434085822857217,"10- fearless: 70 votos || walls 
https://t.co/wulamjuwga"
750,Mon Apr 12 02:28:46 +0000 2021,1381434086305239040,"when the roll is called up yonder

music: james black, 1893
lyrics: james black, 1893"
751,Mon Apr 12 02:28:46 +0000 2021,1381434085680185344,"@apasiihahaa —✨halo kak, yui jual app premium nih~

ㅡ trusted 
ㅡ legal 100%
ㅡ bergaransi

ready apps:
☁ netflix, di… https://t.co/hvc326legr"
752,Mon Apr 12 02:28:46 +0000 2021,1381434086351282178,"i've got hypogammaglobulinemia, &amp; have had ulcerative colitis for 35 yrs. i get infusions of ivig &amp; inflectra mthly… https://t.co/i6pregkasc"
753,Mon Apr 12 02:28:46 +0000 2021,1381434086745460736,"when the roll is called up yonder

music: james black, 1893
lyrics: james black, 1893"
754,Mon Apr 12 02:28:46 +0000 2021,1381434086330351620,#tapn with us! on the air now! 🔥🔥 click here to listen https://t.co/dqpfds43hr - we just played mobster by indian b… https://t.co/qptwzcia8q
755,Mon Apr 12 02:28:46 +0000 2021,1381434086963605509,"https://t.co/ev8jz4qrm0
let's make some music, start with a banjo, and a kazoo, then throw in a bear and a bird...… https://t.co/qijyh1eqwr"
756,Mon Apr 12 02:28:46 +0000 2021,1381434087638921217,rt @ksl5tv: one utah man was arrested for allegedly threatening to kill a utah transit authority worker after she asked him to turn his lou…
757,Mon Apr 12 02:28:46 +0000 2021,1381434087626313728,rt @chartdata: .@paramore's 'paramore' has now surpassed 1 billion streams on spotify.
758,Mon Apr 12 02:28:47 +0000 2021,1381434088188342273,rt @horangdans: minghao who never gives anything other than his 100%...who always challenges himself trying to showcase his passion through…
759,Mon Apr 12 02:28:47 +0000 2021,1381434088469368832,rt @forbes: bts’s ‘film out’ is officially the no. 1 music video in the world https://t.co/6to8iqbzgf https://t.co/8kokrqms0i
760,Mon Apr 12 02:28:47 +0000 2021,1381434090377908224,"#np in the mayorcat treehouse: far away - nickelback
https://t.co/yz4jhqvty2"
761,Mon Apr 12 02:28:47 +0000 2021,1381434090495356936,good we need to knock out some visuals ! 👀
762,Mon Apr 12 02:28:47 +0000 2021,1381434090596016128,the high i’m getting off of this song https://t.co/rskrofaqzm
763,Mon Apr 12 02:28:47 +0000 2021,1381434091816448003,"rt @haengeun_shop: [help rt] 
open early po nct dream 

est price : 250-300k
dp : 150.000 

✅ dhl/ems + tax
✅ sealed
✅ go
✅ undian free alb…"
764,Mon Apr 12 02:28:48 +0000 2021,1381434092542169088,"rt @corpsey_catboy: calling digital art ""fake"" because it isn't traditional art is such a shit take because then you'd also be calling make…"
765,Mon Apr 12 02:28:48 +0000 2021,1381434093028700162,rt @dbcxptures: maybe i’m getting old but i genuinely don’t understand how people listen to this type of music.
766,Mon Apr 12 02:28:48 +0000 2021,1381434094542848000,"rt @bakery_swap: 👏 this week has been amazing!

💪 broke +200k #nft transactions
💪 broke $1.5 $bake
💪 featured artists tab
💪 music and video…"
767,Mon Apr 12 02:28:48 +0000 2021,1381434095327133696,rt @dbcxptures: maybe i’m getting old but i genuinely don’t understand how people listen to this type of music.
768,Mon Apr 12 02:28:48 +0000 2021,1381434095641583617,"rt @marsnirenebae: mwave pre-voting is closed now.
now, get ready for mubeat! start collecting votes on this app. maximize the number of ad…"
769,Mon Apr 12 02:28:48 +0000 2021,1381434095775977473,herh @rihanna so wha ya say. no music? mi wan fall in love again!
770,Mon Apr 12 02:28:49 +0000 2021,1381434096425963522,"rt @gngrory: my whole                    ariana grande
life                                  &amp; her music https://t.co/oh7ovtbqil"
771,Mon Apr 12 02:28:49 +0000 2021,1381434096543395841,"rt @garats17: #세븐틴  upcoming sched
4/13
#the8 side by side 6pm
 
4/18
hitori janai 1st perf on love music 24:30

4/21
official release of h…"
772,Mon Apr 12 02:28:49 +0000 2021,1381434096832950274,"rt @lunapremiumaccs: ˖ ࣪ ˒╰► updated pricelist ★ ۰ ໋࣭

selling cheap premium accs netflix, spotify, viu and youtube ❗️❗️

also available ^~…"
773,Mon Apr 12 02:28:49 +0000 2021,1381434097461956608,"rt @sugakookie_luv: #teamspice

this post is only for you!!

🥳 #teamspice🥳
jk streamers

the battle starts now!! 

*listen to full song
*po…"
774,Mon Apr 12 02:28:49 +0000 2021,1381434097487122433,rt @dbcxptures: maybe i’m getting old but i genuinely don’t understand how people listen to this type of music.
775,Mon Apr 12 02:28:49 +0000 2021,1381434097499705346,"trying to keep myself awake in class with this
https://t.co/dde4uktpu4"
776,Mon Apr 12 02:28:49 +0000 2021,1381434098145710084,@trunkweed @spotify i know like one dude who is gaining a following so i feel you.
777,Mon Apr 12 02:28:49 +0000 2021,1381434098430935040,rt @gothamchess: gotham music career starts now https://t.co/6i8dgfl9vq
778,Mon Apr 12 02:28:49 +0000 2021,1381434098678386692,rt @kevinnadal: “his agenda is freedom; his intention is liberation. and though he might articulate it in a way that ruffles cultural feath…
779,Mon Apr 12 02:28:49 +0000 2021,1381434099521363969,"rt @nct_charts: .@nctsmtown ""resonance pt.2"" has surpassed 200 million streams on spotify. https://t.co/qm5oghdsws"
780,Mon Apr 12 02:28:50 +0000 2021,1381434100997791745,"rt @msstrending: music library digital vote
week 16 📊

🔗 https://t.co/pydpa9viml

✅ thanos 
✅ good day  
✅ nan na      

@msuppasit
#mewsup…"
781,Mon Apr 12 02:28:50 +0000 2021,1381434101203410947,"rt @whee_globalwind: [📈] youtube music videos trending worldwide: 

#12. [teaser] 휘인 (whee in) - water color #2 👏🎉

🔗 https://t.co/myacwu4h…"
782,Mon Apr 12 02:28:50 +0000 2021,1381434102277046272,"rt @cloudnine0919: (trans) 
in #サンデー毎日 to be on sale on 4/13( he corrected the date in the recent tweet) i contributed the essay about #ジェジ…"
783,Mon Apr 12 02:28:50 +0000 2021,1381434102428098569,exactly  https://t.co/lvfssmcblz
784,Mon Apr 12 02:28:50 +0000 2021,1381434102654464000,"rt @moosetrashboiyo: ay, i need more friends who are chaotic music nerds- 

my top bands circle around 
-nirvana
-system of a down
-gorilla…"
785,Mon Apr 12 02:28:50 +0000 2021,1381434103027802112,"rt @milk_prem: 🍼updated pricelist for milk's premium shop, looking for resellers with incentives. direct maker + supplier.
1 month netflix…"
786,Mon Apr 12 02:28:50 +0000 2021,1381434103715622915,"rt @_gdean: y’all don’t have to jump up all at once but new music dropping tonight! 😅

‘so good’ x mvckt feat. orë &amp; g. dean 

will be avai…"
787,Mon Apr 12 02:28:50 +0000 2021,1381434103262810113,"rt @9thwonder: from the release of michael jackson’s “thriller” in 1982, to michael jordan’s last shot against utah in 1998....

from music…"
788,Mon Apr 12 02:28:50 +0000 2021,1381434104432967680,rt @jaredhorgan: if i were to hop on the new @justinbieber song 🤔😎🍑🌀 #music #peaches #justinbieber https://t.co/hlt6vnzjs6
789,Mon Apr 12 02:28:51 +0000 2021,1381434104818802689,"rt @glendaalzona: ‼️ affordable premium accounts for sale! ‼️
price starts at 25 pesos! 🔥

✨ netflix 
✨ spotify 
✨ viu premium 
✨youtube pr…"
790,Mon Apr 12 02:28:51 +0000 2021,1381434104655319040,@trishapaytas deserves so much more recognition for her music and the work she puts into her music videos. almost e… https://t.co/fxjrxn2epx
791,Mon Apr 12 02:28:51 +0000 2021,1381434105057800192,rt @alchemiccutie: hey there cutie club! we are always excited to present you members of the team. it's time for @dalenorth our music compo…
792,Mon Apr 12 02:28:51 +0000 2021,1381434105074606084,"rt @corrineabdullah: i hate small talk. 

let’s talk about the meaning of life, faraway galaxies, music that makes you feel different, memo…"
793,Mon Apr 12 02:28:51 +0000 2021,1381434105158459392,"rt @anne_zelfliefde: music changes my mood

werisetogether amanda"
794,Mon Apr 12 02:28:50 +0000 2021,1381434104520962049,"the best thing about the kaiju shots are the background music, which is a riff off classic kaiju appearance music. https://t.co/ch8serdhmw"
795,Mon Apr 12 02:28:51 +0000 2021,1381434105527590916,"rt @inspirouex: konnect ent: “the artistic elements of chaos &amp; agony are naturally composed within the performance. the heavy sound, the un…"
796,Mon Apr 12 02:28:51 +0000 2021,1381434106181869568,when it’s my time i want this song to be played  https://t.co/zieqdypw0z
797,Mon Apr 12 02:28:51 +0000 2021,1381434106290991106,"@injunnnaaaa disini ready kak @est3oo5 😸

🐾 netflix spotify youtube get contact wetv vsco viu canva apple music pre… https://t.co/dfcxtfa5r1"
798,Mon Apr 12 02:28:51 +0000 2021,1381434107406729220,rt @moneyman: alot of ppl in the music industry goin out bad rn smh
799,Mon Apr 12 02:28:51 +0000 2021,1381434108329533442,"now playing on @jaxxradio : oasis - roll with it 

tune in at https://t.co/v1apkjo60c
or enable the alexa skill and… https://t.co/bdvuj5ivyx"
800,Mon Apr 12 02:28:51 +0000 2021,1381434108530819073,"rt @worldmusicaward: #taylorswift's #fearlesstaylorsversion tops #worldwideituneschart for 3rd day, scoring biggest debut for an album on s…"
801,Mon Apr 12 02:28:51 +0000 2021,1381434108446916610,@garfsvu1 @horatioskald @whacknicholson did you ever listen to coalesce? i knew those guys (i was in a band and wor… https://t.co/jpwk690zet
802,Mon Apr 12 02:28:52 +0000 2021,1381434108870451200,it's a slow blues.. - https://t.co/tsht55lv41 #googleplay #music #googleplaymusic
803,Mon Apr 12 02:28:52 +0000 2021,1381434108916551680,"rt @en_onspotify: 🧬engenes!! as @enhypen’s comeback is fast approaching, let’s get ready together &amp; increase their spotify streams!

we’re…"
804,Mon Apr 12 02:28:52 +0000 2021,1381434109331873795,"rt @thisdayinkpop: 3 years ago today super junior released their repackaged album, 'replay', as well as the music video for the title singl…"
805,Mon Apr 12 02:28:52 +0000 2021,1381434109361184768,"rt @garats17: seventeen will perform hitori janai on love music next week april 18 (april 19) at 12:30am kst onwards

@pledis_17 #세븐틴 #seve…"
806,Mon Apr 12 02:28:52 +0000 2021,1381434109361336324,"rt @jlo_bangtan: canciones de k-acts más reproducidas en la historia de spotify:

1. dynamite - 802m
2. boy with luv - 634m
3. * - 441m
4.…"
807,Mon Apr 12 02:28:52 +0000 2021,1381434110392946690,"rt @votingteamsb19: a'tintion:

sb19 is nominated in 2 categories on idolpick and it will end both on april 18, 11pm pst.

please keep voti…"
808,Mon Apr 12 02:28:52 +0000 2021,1381434110908919812,rt @wendydaily221: wendy is the cover of spotify's hot hits korea featuring hit songs from south korea and abroad with like water as the #1…
809,Mon Apr 12 02:28:52 +0000 2021,1381434111504486401,"rt @sehunownsme: name: vivi
breed: bichon frisè
birth date: june 2, 2015
personality: he likes people but he hates (other) dogs, prince-lik…"
810,Mon Apr 12 02:28:52 +0000 2021,1381434111210950656,a lot of spotify content but i’m v excited for this playlist https://t.co/ankkyjg1lp
811,Mon Apr 12 02:28:52 +0000 2021,1381434111596826626,"rt @globalblackpink: 🗳️ iheartradio music awards 2021 | best fan army ⚔️ 

📝 retweet, reply &amp; requote!
~~ blinks maximize your 50 twitter v…"
812,Mon Apr 12 02:28:52 +0000 2021,1381434111613632513,@bubbajo2295 with music i'm a little more surprised. although i suppose it partially depends on the age of the high… https://t.co/qessk5v0e8
813,Mon Apr 12 02:28:52 +0000 2021,1381434111777239052,rt @aintshitstef: car rides with loud ass music &gt;&gt;&gt;
814,Mon Apr 12 02:28:52 +0000 2021,1381434111936536579,morning vibes - chill mix music https://t.co/yvxiteuu5y via @youtube
815,Mon Apr 12 02:28:52 +0000 2021,1381434111953281027,"kiss me more (feat. sza) by doja cat
https://t.co/zvevxukhfr"
